source_root,file_path,file_type,geometry_type,crs,feature_count,likely_admin_level,key_name_fields,notes
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM_parliament.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU District Hq.geojson,geojson,Point,EPSG:4326,32,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU Sub District Hq.geojson,geojson,Point,EPSG:4326,215,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU VILLAGES.geojson,geojson,MultiPolygon;Polygon,unknown,17576,possible_state_or_ap,DTCODE11;DTNAME;SDTCODE11;SDTNAME;STNAME;VILNAME11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,235,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,unknown,38,possible_district,dist;dist_lgd;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU_VILLAGES.geojson,geojson,Polygon,unknown,18165,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMIL NADU_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,39,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TAMIL NADU/TAMILNADU_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,216,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA District Hq.geojson,geojson,Point,EPSG:4326,33,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA Sub District Hq.geojson,geojson,Point,EPSG:4326,459,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,120,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,33,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,460,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_VILLAGES.geojson,geojson,Polygon,unknown,10739,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TELANGANA/TELANGANA_parliament.geojson,geojson,Polygon,EPSG:4326,17,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA District Hq.geojson,geojson,Point,EPSG:4326,8,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA Sub District Hq.geojson,geojson,Point,EPSG:4326,40,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,60,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_DISTRICTS.geojson,geojson,Polygon,EPSG:4326,8,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,40,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_VILLAGES.geojson,geojson,Polygon,unknown,880,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/TRIPURA/TRIPURA_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,2,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH District Hq.geojson,geojson,Point,EPSG:4326,75,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH Sub District Hq.geojson,geojson,Point,EPSG:4326,312,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,403,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,75,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,310,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_VILLAGES.geojson,geojson,Polygon,unknown,101753,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTAR PRADESH/UTTAR PRADESH_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,80,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND Sub District Hq.geojson,geojson,Point,EPSG:4326,78,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND_DISTRICTS.geojson,geojson,Polygon,EPSG:4326,13,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,77,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND_VILLAGES.geojson,geojson,Polygon,unknown,17802,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARAKHAND_parliament.geojson,geojson,Polygon,EPSG:4326,5,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARANCHAL District Hq.geojson,geojson,Point,EPSG:4326,13,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/UTTARAKHAND/UTTARKHAND_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,70,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL District Hq.geojson,geojson,Point,EPSG:4326,23,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL Sub District Hq.geojson,geojson,Point,EPSG:4326,344,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,294,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,23,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,347,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_VILLAGES.geojson,geojson,Polygon,unknown,40911,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/WEST BENGAL/WEST BENGAL_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,42,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
